"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000011203",326.756838809588,-1.15741864801561,0.240855602925878,-4.80544622568653,1.54406736113252e-06,3.90000148593402e-05,"CYP2U1","cytochrome P450 family 2 subfamily U member 1"
"ENSCAFG00000019916",1551.8260985651,-1.42276551859731,0.29648747648526,-4.79873732092708,1.59669037705449e-06,4.02733081115502e-05,"FOXC2","forkhead box C2"
"ENSCAFG00000014290",6340.35155721715,-1.51830873026787,0.316629615209835,-4.79522021103953,1.62496225242172e-06,4.08731872636077e-05,"ANKH","ANKH inorganic pyrophosphate transport regulator"
"ENSCAFG00000008476",13.0919984994259,-5.52356617265776,1.15243266585872,-4.79296217149654,1.64336620910234e-06,4.12790924606382e-05,"NPY2R","neuropeptide Y receptor Y2"
"ENSCAFG00000015043",12902.5744782806,-2.62537264276289,0.547824025681217,-4.79236491955286,1.64826746443754e-06,4.1345177403405e-05,"MMP13","matrix metallopeptidase 13"
"ENSCAFG00000001143",24.4837970928687,-2.66191538617529,0.555495029231414,-4.79196976768332,1.65151793675907e-06,4.13697292246483e-05,"MCHR1","melanin concentrating hormone receptor 1"
"ENSCAFG00000014529",83.8208477307964,2.12705820081623,0.443913575058511,4.7916043129248,1.65452960759742e-06,4.13882399504899e-05,"CENPL","centromere protein L"
"ENSCAFG00000013528",24.9961102854103,-2.23082650345542,0.466047257538548,-4.78669591413892,1.69549426155885e-06,4.23294235013805e-05,"LOC489397","nicotinamide N-methyltransferase"
"ENSCAFG00000042795",1009.36743272305,-2.05431101840303,0.42949855782927,-4.78304520691694,1.72659274741671e-06,4.30136532465195e-05,"CLDN5","claudin 5"
"ENSCAFG00000002432",585.307560653452,-1.06930520420137,0.223649517914969,-4.78116480719586,1.742824066454e-06,4.32995485323243e-05,"TSPAN13","tetraspanin 13"
"ENSCAFG00000010603",571.275083147896,2.28823274825838,0.479429211174823,4.77282713469034,1.81657703559014e-06,4.49479407542556e-05,"RGS1","regulator of G protein signaling 1"
"ENSCAFG00000016522",9634.9020217017,1.05078199249625,0.22015620606484,4.77289289853939,1.81598373977428e-06,4.49479407542556e-05,"PLOD1","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
"ENSCAFG00000012317",755.962683388198,-1.08290554263288,0.226982979878412,-4.7708667108563,1.83434899419952e-06,4.53260916327917e-05,"TMEM237","transmembrane protein 237"
"ENSCAFG00000016192",702.428609314764,-2.11604356649782,0.445244047636612,-4.75254768195091,2.00869378257653e-06,4.94997597760504e-05,"SDK1","sidekick cell adhesion molecule 1"
"ENSCAFG00000005133",16333.9030647695,-2.25904969195304,0.475903631451791,-4.74686374016853,2.06595027405704e-06,5.08419195146658e-05,"LTBP4","latent transforming growth factor beta binding protein 4"
"ENSCAFG00000002744",15355.0011073557,-1.15359267407806,0.243109039037535,-4.74516570278552,2.08335718010145e-06,5.1201103383033e-05,"SPTBN1","spectrin beta, non-erythrocytic 1"
"ENSCAFG00000028801",18.9599107923735,4.02423017952836,0.848129392408719,4.74483046519517,2.0868103759111e-06,5.12168514227991e-05,NA,NA
"ENSCAFG00000014413",503.832341251107,-1.96173118038941,0.413546961458883,-4.74367209341581,2.09878483159426e-06,5.14414139544589e-05,"SPOCK2","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"
"ENSCAFG00000001745",30.3493333317188,2.67513490451847,0.563974198030443,4.74336399406355,2.1019808462034e-06,5.14505015997448e-05,"CHRNA5","cholinergic receptor nicotinic alpha 5 subunit"
"ENSCAFG00000000593",1166.14323820677,1.52052075991332,0.321022551940148,4.73649203373352,2.17449284638823e-06,5.30116321627523e-05,"LMNB1","lamin B1"
"ENSCAFG00000032086",89.8544036679358,1.70481711344932,0.360071998510248,4.73465618127148,2.19426748188449e-06,5.34221993483938e-05,"CBX2","chromobox 2"
"ENSCAFG00000016823",663.814721517148,-2.27706483116151,0.481068504527845,-4.73334838953213,2.20845938972387e-06,5.36959331725786e-05,"PAPLN","papilin, proteoglycan like sulfated glycoprotein"
"ENSCAFG00000007034",2075.36888124386,1.13607225768345,0.240164182908546,4.73039836300678,2.2407969140318e-06,5.44095368019107e-05,"LYN","LYN proto-oncogene, Src family tyrosine kinase"
"ENSCAFG00000020367",577.79533083007,2.37465947737556,0.502223510199192,4.72829214314105,2.26416251043442e-06,5.49036797303877e-05,"PLEKHG4","pleckstrin homology and RhoGEF domain containing G4"
"ENSCAFG00000001763",1531.90335796563,1.06245331534443,0.224732269169852,4.7276402239388,2.27144194230523e-06,5.50069537384581e-05,"RRP36","ribosomal RNA processing 36"
"ENSCAFG00000031331",275.305766971918,1.68511991742844,0.356992167078968,4.72032742683593,2.35465305884883e-06,5.68708048470769e-05,"OCIAD2","OCIA domain containing 2"
"ENSCAFG00000023144",20.1577314270394,3.62258004250111,0.76768771634802,4.71881986041688,2.37216757863314e-06,5.72179387741564e-05,"LOC100688904","UDP-glucuronosyltransferase 3A2-like"
"ENSCAFG00000030025",1757.71801023768,-1.91043284396879,0.405001941139269,-4.71709552451712,2.39235382371342e-06,5.76285125445042e-05,"FGL2","fibrinogen like 2"
"ENSCAFG00000013547",419.844261642674,-1.59245683058482,0.33773175211125,-4.71515284135989,2.41529375185873e-06,5.81042463871854e-05,"FZD5","frizzled class receptor 5"
"ENSCAFG00000007026",2075.10529970911,-2.47428395627625,0.525256422153397,-4.71062104511243,2.46963067987376e-06,5.92548673401595e-05,NA,NA
"ENSCAFG00000019241",61.3331216831681,5.1344482085688,1.09103323991151,4.70604196164111,2.52572551760107e-06,6.04415077543143e-05,"DUSP9","dual specificity phosphatase 9"
"ENSCAFG00000001003",265.872992271717,1.33306976492934,0.283391370841385,4.70398855466725,2.55127556013104e-06,6.09728073826068e-05,"CENPM","centromere protein M"
"ENSCAFG00000004722",871.495126015611,1.63813423101679,0.348593415281667,4.69926900280993,2.61094357162566e-06,6.22354625430299e-05,"JPT1","Jupiter microtubule associated homolog 1"
"ENSCAFG00000006524",251.624125387146,-1.32286398344814,0.281580351294245,-4.69799819968892,2.6272374722595e-06,6.25419890291736e-05,"ZNF567","zinc finger protein 567"
"ENSCAFG00000013907",76.666154476708,2.54501720479716,0.541956042559586,4.69598455398225,2.65325591519423e-06,6.30789079263736e-05,"VGF","VGF nerve growth factor inducible"
"ENSCAFG00000030603",177.243342254552,-1.16573913813546,0.24830771157643,-4.69473594168517,2.66951333513507e-06,6.33826692909318e-05,NA,NA
"ENSCAFG00000002129",794.325942187762,-2.42889229472481,0.517786176364372,-4.69091761348138,2.7198248048793e-06,6.43256227553986e-05,"PDK4","pyruvate dehydrogenase kinase 4"
"ENSCAFG00000009839",244.783269522262,2.25776690376825,0.481288620359279,4.69108723593515,2.71757062281929e-06,6.43256227553986e-05,"CD101","CD101 molecule"
"ENSCAFG00000017029",1654.2848992339,-2.40312753425812,0.512250024129951,-4.69131756184843,2.71451259770756e-06,6.43256227553986e-05,"DAPK2","death associated protein kinase 2"
"ENSCAFG00000031264",268.148214622282,-1.25929538009552,0.268591498675958,-4.68851540835549,2.7519419786202e-06,6.50007981487062e-05,"CYYR1","cysteine and tyrosine rich 1"
"ENSCAFG00000048836",77.4168120748828,-1.40276229637289,0.299465615775478,-4.68421822899561,2.81030469096247e-06,6.60367209382161e-05,NA,NA
"ENSCAFG00000006631",98.8682312767934,2.09355506890414,0.44703598863839,4.68319133607301,2.82442638986185e-06,6.62830270435233e-05,"EBF4","EBF family member 4"
"ENSCAFG00000000741",1087.61794627797,-1.35887777648105,0.290227671821692,-4.68210962776806,2.83937553344801e-06,6.63810962363995e-05,"SYBU","syntabulin"
"ENSCAFG00000018661",2052.9770329698,-1.95019512807052,0.416521663424194,-4.68209771380942,2.83954060557659e-06,6.63810962363995e-05,"LIFR","LIF receptor subunit alpha"
"ENSCAFG00000000364",48392.0711804841,-3.4459377235083,0.737021265198889,-4.6754929419552,2.93248363448739e-06,6.83783091775287e-05,"WIF1","WNT inhibitory factor 1"
"ENSCAFG00000019389",1535.50611887049,1.07206201949255,0.22928586581911,4.67565680798801,2.93014278717102e-06,6.83783091775287e-05,"LMNB2","lamin B2"
"ENSCAFG00000024748",1322.96933742311,-1.58905006134972,0.340207677403967,-4.67082363771251,2.99994425384899e-06,6.9861873154532e-05,"CD55","CD55 molecule"
"ENSCAFG00000001605",1866.94372382779,1.10993594983765,0.237714904793859,4.66918955208197,3.02390277675136e-06,7.0329876714456e-05,"TOMM6","translocase of outer mitochondrial membrane 6"
"ENSCAFG00000001614",1287.09758377199,1.23118768257275,0.263894436100887,4.66545525083396,3.07934507456688e-06,7.13459963777831e-05,"BYSL","bystin like"
"ENSCAFG00000003492",2430.95917843628,-1.96398780543388,0.421190592541898,-4.66294319059017,3.11718825188888e-06,7.20701657948478e-05,"CPED1","cadherin like and PC-esterase domain containing 1"
"ENSCAFG00000010838",652.656045413279,1.27578354222714,0.27360562954656,4.66285560111268,3.11851576774148e-06,7.20701657948478e-05,"TRIP13","thyroid hormone receptor interactor 13"
"ENSCAFG00000009884",999.531555908574,-2.90346306651853,0.622871030370466,-4.66141933875402,3.14036142716148e-06,7.24830442966257e-05,"MMRN1","multimerin 1"
"ENSCAFG00000015625",40.9344830158348,-3.28430025877578,0.705462712810498,-4.65552636466276,3.23154049154191e-06,7.44073751624793e-05,"FMN2","formin 2"
"ENSCAFG00000024350",286.712859078715,1.43999872734799,0.30931314876746,4.6554720776858,3.2323921342411e-06,7.44073751624793e-05,"CENPP","centromere protein P"
"ENSCAFG00000001460",2102.69035718153,-2.28915924652642,0.491837616078547,-4.6542988411054,3.25085030825411e-06,7.44628020688264e-05,"PTPRD","protein tyrosine phosphatase receptor type D"
"ENSCAFG00000046401",110.934411918352,-1.95489590732145,0.419982867365956,-4.65470393966817,3.24446561866005e-06,7.44628020688264e-05,"MIA","MIA SH3 domain containing"
"ENSCAFG00000019880",782.290548193693,1.08323228987831,0.2328190213983,4.65267950776732,3.27649291409183e-06,7.47721960633161e-05,"GPSM2","G protein signaling modulator 2"
"ENSCAFG00000031187",49.3483073126859,-3.31189207719947,0.711985040001956,-4.65163155280675,3.29319085176758e-06,7.50591972484848e-05,"FGF12","fibroblast growth factor 12"
"ENSCAFG00000003458",78.2120872995976,1.65225783217001,0.355411603655007,4.64885731129316,3.33779008031964e-06,7.58857617387029e-05,"MMS22L","MMS22 like, DNA repair protein"
"ENSCAFG00000019631",281.511170765965,-2.57215407676636,0.553692646201484,-4.6454546478307,3.39328315810301e-06,7.70512214366756e-05,"F8","coagulation factor VIII"
"ENSCAFG00000018151",111.836297225375,-1.23878335587454,0.266911359090995,-4.64117885463321,3.46427104602185e-06,7.85651805966426e-05,"SLC47A2","solute carrier family 47 member 2"
"ENSCAFG00000000327",111.470765727765,-7.53146720164469,1.62482353984286,-4.63525239323716,3.56502227949837e-06,8.05491572356636e-05,NA,NA
"ENSCAFG00000001092",929.133562724398,-1.08073123418821,0.233143310422066,-4.63548034996901,3.56109554128715e-06,8.05491572356636e-05,"TOB2","transducer of ERBB2, 2"
"ENSCAFG00000016614",52.0439801656609,-1.7877591876666,0.386051930977803,-4.63087746547081,3.6411932340096e-06,8.21682403773839e-05,"SRCIN1","SRC kinase signaling inhibitor 1"
"ENSCAFG00000006521",1093.57711800216,-1.07051525429595,0.231251757702174,-4.62921996759327,3.67045714788508e-06,8.27261078219494e-05,"FRMD4B","FERM domain containing 4B"
"ENSCAFG00000009190",997.440816571788,-1.5957250187682,0.344735077810535,-4.62884435463572,3.67712004183467e-06,8.27738357006813e-05,"ST3GAL6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"ENSCAFG00000009306",125.89748689224,-2.45111889889573,0.529671153034583,-4.62762392260333,3.69884908526601e-06,8.31601736935548e-05,"F2RL2","coagulation factor II thrombin receptor like 2"
"ENSCAFG00000012724",2127.4608027346,-1.2273962743916,0.265370062781196,-4.62522509708873,3.74191799881201e-06,8.39212668428147e-05,"EPS8","epidermal growth factor receptor pathway substrate 8"
"ENSCAFG00000011487",464.409904002095,1.24194547736408,0.268588833405822,4.6239654181288,3.76472657923872e-06,8.43289492429476e-05,"BCAT1","branched chain amino acid transaminase 1"
"ENSCAFG00000004210",10.8668193988177,-4.38748159298691,0.950718335876807,-4.61491214318542,3.9326163947741e-06,8.78734689143939e-05,"ARMC3","armadillo repeat containing 3"
"ENSCAFG00000013250",999.140913577237,-1.40860027517601,0.305979119631275,-4.60358300551182,4.15283568694393e-06,9.24539006050561e-05,"RGS5","regulator of G protein signaling 5"
"ENSCAFG00000001487",13379.6535940483,1.58281191033371,0.343943353601748,4.60195521663271,4.18543210044413e-06,9.2952321928278e-05,"LGALS1","galectin 1"
"ENSCAFG00000003647",82.2124060171793,3.24637519266963,0.705953070439814,4.59857082376186,4.25399101430561e-06,9.42450491016052e-05,"LRATD1","LRAT domain containing 1"
"ENSCAFG00000004298",58.3583470176011,-2.35260544826784,0.511567607159959,-4.59881629591184,4.24898241524665e-06,9.42450491016052e-05,"LOC485559","cystatin 9 (testatin)"
"ENSCAFG00000019901",435.760612274783,1.54714325758924,0.33649219203652,4.59785782316555,4.26857113679182e-06,9.44531579248067e-05,"SLC7A5","solute carrier family 7 member 5"
"ENSCAFG00000031495",83.2962821722317,-1.83074418842729,0.39826048718135,-4.59685117492877,4.28923759676967e-06,9.47952741198695e-05,"ZNF461","zinc finger protein 461"
"ENSCAFG00000019489",119.125800875226,2.45425651080065,0.53410309066476,4.59509887453753,4.32544117644033e-06,9.54795263807939e-05,"TP73","tumor protein p73"
"ENSCAFG00000015551",232.602634741098,1.31853109305421,0.287065011687912,4.5931445469491,4.36616411147836e-06,9.62617610582717e-05,"HAUS8","HAUS augmin like complex subunit 8"
"ENSCAFG00000011666",12519.937974712,1.13834352076099,0.247978311452679,4.59049629821443,4.42193300468469e-06,9.73460486000973e-05,"HSPA8","heat shock protein family A (Hsp70) member 8"
"ENSCAFG00000008837",489.527215587669,-1.24285293847843,0.271240959799306,-4.58209902884148,4.60331794509867e-06,0.000101123067669713,"ANXA3","annexin A3"
"ENSCAFG00000005178",921.48287193774,-1.11331564139253,0.243053644716117,-4.58053464984189,4.63788766640561e-06,0.000101759725654112,"HNMT","histamine N-methyltransferase"
"ENSCAFG00000015278",41.6727057334985,-3.53706949030322,0.77225368382007,-4.58019115273957,4.64551150920272e-06,0.000101804344276884,"NTF3","neurotrophin 3"
"ENSCAFG00000018420",2666.44422958002,1.1455621581319,0.250336438391242,4.57609034263537,4.7374602612093e-06,0.000103610065038093,"SMCHD1","structural maintenance of chromosomes flexible hinge domain containing 1"
"ENSCAFG00000018564",166.458489862341,-1.57570072160882,0.344873903104103,-4.56891840010631,4.90247590835147e-06,0.000106920944631124,"GRIA3","glutamate ionotropic receptor AMPA type subunit 3"
"ENSCAFG00000000157",90.7485321652302,-2.51303027897806,0.550063834902206,-4.56861571243789,4.90955998309954e-06,0.000106947364655772,"DCC","DCC netrin 1 receptor"
"ENSCAFG00000014493",171.76034981733,2.06012706040134,0.451122791534918,4.56666588134881,4.95542918342616e-06,0.000107817587645608,"PILRA","paired immunoglobin like type 2 receptor alpha"
"ENSCAFG00000008101",5013.30132301194,1.43125589329906,0.313473075863754,4.56580167006473,4.97589050553298e-06,0.00010813358233444,"PLOD2","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
"ENSCAFG00000008716",484.401674496516,1.42989352024925,0.31350947793084,4.56092597163741,5.09285349110835e-06,0.000110543450448837,"MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
"ENSCAFG00000034990",23.884743943621,-5.74370533650458,1.26031063039584,-4.55737276031749,5.17974496685835e-06,0.000112295637608878,NA,NA
"ENSCAFG00000000280",5077.88971388714,1.15651034389275,0.253912505890051,4.55475928544277,5.24455994567936e-06,0.000113565613758343,"CDK4","cyclin dependent kinase 4"
"ENSCAFG00000000443",10966.3374794375,1.33250680373592,0.29258834763594,4.55420325006902,5.25844962800243e-06,0.000113608937097589,"TUBB","tubulin beta class I"
"ENSCAFG00000047167",69.8411975863227,-2.01694418868042,0.442877598737585,-4.55417974273182,5.25903761316061e-06,0.000113608937097589,NA,NA
"ENSCAFG00000004578",148.719090945339,1.25232680592795,0.275094866365347,4.5523452417493,5.30511834098357e-06,0.000114468613871625,"CCDC163","coiled-coil domain containing 163"
"ENSCAFG00000018169",358.288676260536,-1.422396185206,0.31269383384084,-4.54884628754781,5.39408240171622e-06,0.000116250455168821,"CCL14","C-C motif chemokine ligand 14"
"ENSCAFG00000014645",1537.87642157356,1.72417712026245,0.379852194378262,4.53907373915417,5.6501876167122e-06,0.000121625965352182,"SLC11A1","solute carrier family 11 member 1"
"ENSCAFG00000005730",3107.94745841675,-1.36816332006314,0.301740423810197,-4.5342394061319,5.78114278209223e-06,0.00012396937816307,"DOCK9","dedicator of cytokinesis 9"
"ENSCAFG00000023437",75.5740039400805,-3.47102742075116,0.765546476767796,-4.53405185196089,5.78628144740045e-06,0.00012396937816307,"LOC486353","SEC14-like protein 4"
"ENSCAFG00000011580",879.459384894011,-1.31328721557904,0.289703114913405,-4.53321744908265,5.80919570397115e-06,0.000124314057538212,"ENPEP","glutamyl aminopeptidase"
"ENSCAFG00000005564",4208.00862429473,1.08367512714248,0.239143524169767,4.53148430803077,5.85706885410008e-06,0.000125191409509409,"UCP2","uncoupling protein 2"
"ENSCAFG00000008725",168.898447739673,-2.20139444412211,0.485863066114086,-4.53089480896083,5.87343799555751e-06,0.000125394114111486,"ADRA1A","adrenoceptor alpha 1A"
"ENSCAFG00000007047",1243.35143946376,-3.10232002685476,0.685215890663285,-4.52750741646072,5.96835070550322e-06,0.000127271235009273,"MAL","mal, T cell differentiation protein"
"ENSCAFG00000019132",329.994948907112,-1.51221308746614,0.334185038090184,-4.52507717313799,6.03734711155645e-06,0.000128591962863806,"RPH3AL","rabphilin 3A like (without C2 domains)"
"ENSCAFG00000011339",37.2751653498018,-3.81186716229245,0.842697062794626,-4.52341337188384,6.08502313911424e-06,0.000129456023815899,"LHX9","LIM homeobox 9"
